region,year,month,temp_max,temp_avg_daily_max,temp_min_daily_max,temp_max_daily_avg,temp_avg,temp_min_daily_avg,temp_max_daily_min,temp_avg_daily_min,temp_min,dew_pt_max,dew_pt_avg,dew_pt_min,precipitation_max,precipitation_avg,precipitation_min,precipitation_sum,snow_depth_max,snow_depth_avg,snow_depth_min,snow_depth_sum,wind_max,wind_avg,wind_min,gust_max,gust_avg,gust_min,sea_level_preassure_max,sea_level_preassure_avg,sea_level_preassure_min
andaman-and-nicobar-islands,2010,january,28.0°C (82.4°F),27.55°C (81.59°F),27.0°C (80.6°F),28.0°C (82.4°F),27.42°C (81.36°F),27.0°C (80.6°F),28.0°C (82.4°F),27.13°C (80.83°F),26.0°C (78.8°F),24.0°C (75.2°F),23.13°C (73.63°F),21.0°C (69.8°F),5.3mm | 0.21in,0.9mm | 0.04in,0.0mm | 0in,28.0mm | 1.1in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,26.0kmh | 16.16mph,17.71kmh | 11.0mph,10.0kmh | 6.21mph,35.0kmh | 21.75mph,24.71kmh | 15.35mph,15.0kmh | 9.32mph,5.3mb,0.9mb,0.0mb
himachal-pradesh,2011,april,30.0°C (86.0°F),23.4°C (74.12°F),18.0°C (64.4°F),25.0°C (77.0°F),19.27°C (66.69°F),15.0°C (59.0°F),14.0°C (57.2°F),9.7°C (49.46°F),5.0°C (41.0°F),11.0°C (51.8°F),5.37°C (41.67°F),-3.0°C (26.6°F),15.4mm | 0.61in,3.09mm | 0.12in,0.0mm | 0in,92.6mm | 3.65in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,9.4kmh | 5.84mph,7.0kmh | 4.35mph,20.0kmh | 12.43mph,16.17kmh | 10.05mph,13.0kmh | 8.08mph,15.4mb,3.09mb,0.0mb
himachal-pradesh,2011,may,32.0°C (89.6°F),28.71°C (83.68°F),24.0°C (75.2°F),28.0°C (82.4°F),25.23°C (77.41°F),22.0°C (71.6°F),19.0°C (66.2°F),15.16°C (59.29°F),12.0°C (53.6°F),15.0°C (59.0°F),8.84°C (47.91°F),5.0°C (41.0°F),12.0mm | 0.47in,3.33mm | 0.13in,0.0mm | 0in,103.1mm | 4.06in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,13.0kmh | 8.08mph,9.71kmh | 6.03mph,6.0kmh | 3.73mph,23.0kmh | 14.29mph,16.52kmh | 10.27mph,10.0kmh | 6.21mph,12.0mb,3.33mb,0.0mb
himachal-pradesh,2011,june,30.0°C (86.0°F),27.27°C (81.09°F),24.0°C (75.2°F),27.0°C (80.6°F),24.83°C (76.69°F),22.0°C (71.6°F),20.0°C (68.0°F),17.57°C (63.63°F),13.0°C (55.4°F),20.0°C (68.0°F),15.43°C (59.77°F),5.0°C (41.0°F),36.7mm | 1.44in,11.58mm | 0.46in,0.0mm | 0in,347.5mm | 13.68in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,7.0kmh | 4.35mph,4.0kmh | 2.49mph,18.0kmh | 11.18mph,11.77kmh | 7.31mph,6.0kmh | 3.73mph,36.7mb,11.58mb,0.0mb
himachal-pradesh,2011,july,28.0°C (82.4°F),24.87°C (76.77°F),22.0°C (71.6°F),25.0°C (77.0°F),22.87°C (73.17°F),21.0°C (69.8°F),20.0°C (68.0°F),18.52°C (65.34°F),16.0°C (60.8°F),21.0°C (69.8°F),19.1°C (66.38°F),16.0°C (60.8°F),74.4mm | 2.93in,10.74mm | 0.42in,1.1mm | 0.04in,333.0mm | 13.11in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,7.0kmh | 4.35mph,5.03kmh | 3.13mph,4.0kmh | 2.49mph,11.0kmh | 6.84mph,7.87kmh | 4.89mph,6.0kmh | 3.73mph,74.4mb,10.74mb,1.1mb
himachal-pradesh,2011,august,27.0°C (80.6°F),23.42°C (74.16°F),20.0°C (68.0°F),24.0°C (75.2°F),21.58°C (70.84°F),19.0°C (66.2°F),20.0°C (68.0°F),18.26°C (64.87°F),15.0°C (59.0°F),21.0°C (69.8°F),19.58°C (67.24°F),18.0°C (64.4°F),29.4mm | 1.16in,17.05mm | 0.67in,4.6mm | 0.18in,528.4mm | 20.8in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,7.0kmh | 4.35mph,5.0kmh | 3.11mph,3.0kmh | 1.86mph,12.0kmh | 7.46mph,8.19kmh | 5.09mph,6.0kmh | 3.73mph,29.4mb,17.05mb,4.6mb
himachal-pradesh,2011,september,25.0°C (77.0°F),23.47°C (74.25°F),21.0°C (69.8°F),23.0°C (73.4°F),20.8°C (69.44°F),20.0°C (68.0°F),19.0°C (66.2°F),14.63°C (58.33°F),11.0°C (51.8°F),20.0°C (68.0°F),16.8°C (62.24°F),12.0°C (53.6°F),33.5mm | 1.32in,7.07mm | 0.28in,0.0mm | 0in,212.0mm | 8.35in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,5.67kmh | 3.52mph,3.0kmh | 1.86mph,15.0kmh | 9.32mph,9.3kmh | 5.78mph,5.0kmh | 3.11mph,33.5mb,7.07mb,0.0mb
himachal-pradesh,2011,october,25.0°C (77.0°F),22.0°C (71.6°F),19.0°C (66.2°F),20.0°C (68.0°F),17.39°C (63.3°F),13.0°C (55.4°F),15.0°C (59.0°F),9.71°C (49.48°F),5.0°C (41.0°F),17.0°C (62.6°F),8.29°C (46.92°F),3.0°C (37.4°F),4.5mm | 0.18in,0.84mm | 0.03in,0.0mm | 0in,25.9mm | 1.02in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,6.94kmh | 4.31mph,5.0kmh | 3.11mph,18.0kmh | 11.18mph,12.03kmh | 7.48mph,8.0kmh | 4.97mph,4.5mb,0.84mb,0.0mb
himachal-pradesh,2011,november,23.0°C (73.4°F),19.73°C (67.51°F),18.0°C (64.4°F),17.0°C (62.6°F),13.87°C (56.97°F),12.0°C (53.6°F),11.0°C (51.8°F),6.23°C (43.21°F),3.0°C (37.4°F),8.0°C (46.4°F),0.9°C (33.62°F),-6.0°C (21.2°F),1.6mm | 0.06in,0.05mm | 0.0in,0.0mm | 0in,1.6mm | 0.06in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,7.33kmh | 4.55mph,4.0kmh | 2.49mph,18.0kmh | 11.18mph,12.57kmh | 7.81mph,7.0kmh | 4.35mph,1.6mb,0.05mb,0.0mb
himachal-pradesh,2011,december,20.0°C (68.0°F),16.0°C (60.8°F),14.0°C (57.2°F),13.0°C (55.4°F),9.42°C (48.96°F),7.0°C (44.6°F),7.0°C (44.6°F),2.19°C (35.94°F),-1.0°C (30.2°F),4.0°C (39.2°F),-6.35°C (20.57°F),-14.0°C (6.8°F),0.2mm | 0.01in,0.01mm | 0.0in,0.0mm | 0in,0.2mm | 0.01in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,7.16kmh | 4.45mph,4.0kmh | 2.49mph,17.0kmh | 10.56mph,12.94kmh | 8.04mph,6.0kmh | 3.73mph,0.2mb,0.01mb,0.0mb
himachal-pradesh,2012,january,14.0°C (57.2°F),11.35°C (52.43°F),7.0°C (44.6°F),8.0°C (46.4°F),6.71°C (44.08°F),4.0°C (39.2°F),5.0°C (41.0°F),1.06°C (33.91°F),-2.0°C (28.4°F),4.0°C (39.2°F),-4.68°C (23.58°F),-13.0°C (8.6°F),9.9mm | 0.39in,0.82mm | 0.03in,0.0mm | 0in,25.3mm | 1.0in,0.5mm | 0.02in,0.02mm | 0.0in,0.0mm | 0in,0.5mm | 0.02in,9.0kmh | 5.59mph,7.0kmh | 4.35mph,4.0kmh | 2.49mph,16.0kmh | 9.94mph,12.19kmh | 7.57mph,7.0kmh | 4.35mph,9.9mb,0.82mb,0.0mb
himachal-pradesh,2012,february,18.0°C (64.4°F),14.07°C (57.33°F),7.0°C (44.6°F),14.0°C (57.2°F),10.03°C (50.05°F),4.0°C (39.2°F),7.0°C (44.6°F),3.72°C (38.7°F),-1.0°C (30.2°F),4.0°C (39.2°F),-1.34°C (29.59°F),-8.0°C (17.6°F),12.4mm | 0.49in,1.2mm | 0.05in,0.0mm | 0in,34.8mm | 1.37in,7.9mm | 0.31in,0.3mm | 0.01in,0.0mm | 0in,8.6mm | 0.34in,12.0kmh | 7.46mph,8.1kmh | 5.03mph,5.0kmh | 3.11mph,20.0kmh | 12.43mph,13.72kmh | 8.53mph,9.0kmh | 5.59mph,12.4mb,1.2mb,0.0mb
himachal-pradesh,2012,march,27.0°C (80.6°F),20.52°C (68.94°F),14.0°C (57.2°F),22.0°C (71.6°F),16.19°C (61.14°F),10.0°C (50.0°F),12.0°C (53.6°F),7.45°C (45.41°F),2.0°C (35.6°F),8.0°C (46.4°F),-0.77°C (30.61°F),-8.0°C (17.6°F),13.9mm | 0.55in,1.21mm | 0.05in,0.0mm | 0in,37.4mm | 1.47in,0.3mm | 0.01in,0.01mm | 0.0in,0.0mm | 0in,0.3mm | 0.01in,15.0kmh | 9.32mph,9.52kmh | 5.92mph,7.0kmh | 4.35mph,23.0kmh | 14.29mph,15.71kmh | 9.76mph,11.0kmh | 6.84mph,13.9mb,1.21mb,0.0mb
himachal-pradesh,2012,april,27.0°C (80.6°F),23.57°C (74.43°F),20.0°C (68.0°F),23.0°C (73.4°F),19.7°C (67.46°F),17.0°C (62.6°F),13.0°C (55.4°F),11.4°C (52.52°F),9.0°C (48.2°F),10.0°C (50.0°F),5.97°C (42.75°F),1.0°C (33.8°F),14.9mm | 0.59in,4.37mm | 0.17in,0.5mm | 0.02in,131.2mm | 5.17in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,12.0kmh | 7.46mph,8.8kmh | 5.47mph,6.0kmh | 3.73mph,20.0kmh | 12.43mph,15.1kmh | 9.38mph,10.0kmh | 6.21mph,14.9mb,4.37mb,0.5mb
himachal-pradesh,2012,may,35.0°C (95.0°F),29.0°C (84.2°F),22.0°C (71.6°F),31.0°C (87.8°F),25.23°C (77.41°F),19.0°C (66.2°F),19.0°C (66.2°F),14.71°C (58.48°F),9.0°C (48.2°F),11.0°C (51.8°F),3.84°C (38.91°F),-4.0°C (24.8°F),11.3mm | 0.44in,1.24mm | 0.05in,0.0mm | 0in,38.5mm | 1.52in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,13.0kmh | 8.08mph,10.74kmh | 6.67mph,8.0kmh | 4.97mph,21.0kmh | 13.05mph,17.61kmh | 10.94mph,12.0kmh | 7.46mph,11.3mb,1.24mb,0.0mb
himachal-pradesh,2012,june,35.0°C (95.0°F),32.33°C (90.19°F),28.0°C (82.4°F),31.0°C (87.8°F),28.83°C (83.89°F),25.0°C (77.0°F),21.0°C (69.8°F),18.5°C (65.3°F),15.0°C (59.0°F),11.0°C (51.8°F),5.7°C (42.26°F),-3.0°C (26.6°F),5.1mm | 0.2in,0.67mm | 0.03in,0.0mm | 0in,20.1mm | 0.79in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,13.0kmh | 8.08mph,10.8kmh | 6.71mph,7.0kmh | 4.35mph,21.0kmh | 13.05mph,17.13kmh | 10.64mph,12.0kmh | 7.46mph,5.1mb,0.67mb,0.0mb
himachal-pradesh,2012,july,34.0°C (93.2°F),27.87°C (82.17°F),24.0°C (75.2°F),30.0°C (86.0°F),25.35°C (77.63°F),23.0°C (73.4°F),21.0°C (69.8°F),19.23°C (66.61°F),17.0°C (62.6°F),21.0°C (69.8°F),18.19°C (64.74°F),11.0°C (51.8°F),32.2mm | 1.27in,8.13mm | 0.32in,0.0mm | 0in,251.9mm | 9.92in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,5.9kmh | 3.67mph,4.0kmh | 2.49mph,14.0kmh | 8.7mph,9.35kmh | 5.81mph,6.0kmh | 3.73mph,32.2mb,8.13mb,0.0mb
himachal-pradesh,2012,august,27.0°C (80.6°F),24.55°C (76.19°F),21.0°C (69.8°F),25.0°C (77.0°F),22.48°C (72.46°F),21.0°C (69.8°F),20.0°C (68.0°F),18.32°C (64.98°F),15.0°C (59.0°F),21.0°C (69.8°F),19.61°C (67.3°F),18.0°C (64.4°F),54.1mm | 2.13in,16.1mm | 0.63in,2.6mm | 0.1in,499.1mm | 19.65in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,6.0kmh | 3.73mph,4.61kmh | 2.86mph,3.0kmh | 1.86mph,11.0kmh | 6.84mph,7.39kmh | 4.59mph,5.0kmh | 3.11mph,54.1mb,16.1mb,2.6mb
himachal-pradesh,2012,september,26.0°C (78.8°F),24.47°C (76.05°F),21.0°C (69.8°F),23.0°C (73.4°F),21.7°C (71.06°F),20.0°C (68.0°F),18.0°C (64.4°F),15.03°C (59.05°F),11.0°C (51.8°F),20.0°C (68.0°F),16.8°C (62.24°F),11.0°C (51.8°F),45.7mm | 1.8in,9.1mm | 0.36in,0.4mm | 0.02in,273.0mm | 10.75in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,7.0kmh | 4.35mph,5.57kmh | 3.46mph,4.0kmh | 2.49mph,11.0kmh | 6.84mph,9.1kmh | 5.65mph,7.0kmh | 4.35mph,45.7mb,9.1mb,0.4mb
himachal-pradesh,2012,october,26.0°C (78.8°F),22.52°C (72.54°F),19.0°C (66.2°F),21.0°C (69.8°F),17.13°C (62.83°F),14.0°C (57.2°F),12.0°C (53.6°F),9.23°C (48.61°F),6.0°C (42.8°F),12.0°C (53.6°F),4.35°C (39.83°F),1.0°C (33.8°F),2.5mm | 0.1in,0.36mm | 0.01in,0.0mm | 0in,11.3mm | 0.44in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,7.81kmh | 4.85mph,5.0kmh | 3.11mph,17.0kmh | 10.56mph,13.39kmh | 8.32mph,8.0kmh | 4.97mph,2.5mb,0.36mb,0.0mb
himachal-pradesh,2012,november,21.0°C (69.8°F),18.7°C (65.66°F),15.0°C (59.0°F),15.0°C (59.0°F),12.8°C (55.04°F),10.0°C (50.0°F),7.0°C (44.6°F),4.97°C (40.95°F),3.0°C (37.4°F),6.0°C (42.8°F),-1.53°C (29.25°F),-9.0°C (15.8°F),0.9mm | 0.04in,0.06mm | 0.0in,0.0mm | 0in,1.8mm | 0.07in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,7.13kmh | 4.43mph,5.0kmh | 3.11mph,15.0kmh | 9.32mph,12.13kmh | 7.54mph,8.0kmh | 4.97mph,0.9mb,0.06mb,0.0mb
himachal-pradesh,2012,december,21.0°C (69.8°F),15.94°C (60.69°F),10.0°C (50.0°F),14.0°C (57.2°F),10.03°C (50.05°F),7.0°C (44.6°F),8.0°C (46.4°F),3.61°C (38.5°F),0.0°C (0°F),4.0°C (39.2°F),-5.45°C (22.19°F),-16.0°C (3.2°F),6.2mm | 0.24in,0.48mm | 0.02in,0.0mm | 0in,14.9mm | 0.59in,0.3mm | 0.01in,0.01mm | 0.0in,0.0mm | 0in,0.3mm | 0.01in,12.0kmh | 7.46mph,7.68kmh | 4.77mph,4.0kmh | 2.49mph,21.0kmh | 13.05mph,13.74kmh | 8.54mph,6.0kmh | 3.73mph,6.2mb,0.48mb,0.0mb
himachal-pradesh,2013,january,17.0°C (62.6°F),13.35°C (56.03°F),9.0°C (48.2°F),11.0°C (51.8°F),7.81°C (46.06°F),4.0°C (39.2°F),6.0°C (42.8°F),1.23°C (34.21°F),-4.0°C (24.8°F),5.0°C (41.0°F),-5.45°C (22.19°F),-20.0°C (-4.0°F),46.0mm | 1.81in,1.79mm | 0.07in,0.0mm | 0in,55.4mm | 2.18in,0.7mm | 0.03in,0.02mm | 0.0in,0.0mm | 0in,0.7mm | 0.03in,11.0kmh | 6.84mph,7.32kmh | 4.55mph,4.0kmh | 2.49mph,20.0kmh | 12.43mph,12.97kmh | 8.06mph,7.0kmh | 4.35mph,46.0mb,1.79mb,0.0mb
himachal-pradesh,2013,february,18.0°C (64.4°F),13.89°C (57.0°F),7.0°C (44.6°F),14.0°C (57.2°F),10.46°C (50.83°F),7.0°C (44.6°F),7.0°C (44.6°F),4.36°C (39.85°F),2.0°C (35.6°F),7.0°C (44.6°F),1.64°C (34.95°F),-4.0°C (24.8°F),36.5mm | 1.44in,4.78mm | 0.19in,0.0mm | 0in,133.9mm | 5.27in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,7.46kmh | 4.64mph,4.0kmh | 2.49mph,21.0kmh | 13.05mph,12.79kmh | 7.95mph,7.0kmh | 4.35mph,36.5mb,4.78mb,0.0mb
himachal-pradesh,2013,march,23.0°C (73.4°F),21.0°C (69.8°F),16.0°C (60.8°F),19.0°C (66.2°F),16.77°C (62.19°F),13.0°C (55.4°F),12.0°C (53.6°F),8.45°C (47.21°F),5.0°C (41.0°F),8.0°C (46.4°F),2.74°C (36.93°F),-4.0°C (24.8°F),13.5mm | 0.53in,1.99mm | 0.08in,0.0mm | 0in,61.7mm | 2.43in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,12.0kmh | 7.46mph,8.58kmh | 5.33mph,6.0kmh | 3.73mph,20.0kmh | 12.43mph,14.39kmh | 8.94mph,10.0kmh | 6.21mph,13.5mb,1.99mb,0.0mb
himachal-pradesh,2013,april,27.0°C (80.6°F),24.5°C (76.1°F),20.0°C (68.0°F),23.0°C (73.4°F),20.5°C (68.9°F),16.0°C (60.8°F),15.0°C (59.0°F),11.3°C (52.34°F),8.0°C (46.4°F),10.0°C (50.0°F),4.43°C (39.97°F),-6.0°C (21.2°F),7.5mm | 0.3in,2.59mm | 0.1in,0.0mm | 0in,77.7mm | 3.06in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,12.0kmh | 7.46mph,9.4kmh | 5.84mph,6.0kmh | 3.73mph,22.0kmh | 13.67mph,15.97kmh | 9.92mph,11.0kmh | 6.84mph,7.5mb,2.59mb,0.0mb
himachal-pradesh,2013,may,35.0°C (95.0°F),30.48°C (86.86°F),23.0°C (73.4°F),31.0°C (87.8°F),26.77°C (80.19°F),20.0°C (68.0°F),21.0°C (69.8°F),16.1°C (60.98°F),12.0°C (53.6°F),9.0°C (48.2°F),3.26°C (37.87°F),-1.0°C (30.2°F),6.0mm | 0.24in,0.72mm | 0.03in,0.0mm | 0in,22.2mm | 0.87in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,14.0kmh | 8.7mph,10.74kmh | 6.67mph,8.0kmh | 4.97mph,23.0kmh | 14.29mph,17.61kmh | 10.94mph,12.0kmh | 7.46mph,6.0mb,0.72mb,0.0mb
himachal-pradesh,2013,june,33.0°C (91.4°F),28.97°C (84.15°F),22.0°C (71.6°F),30.0°C (86.0°F),26.2°C (79.16°F),19.0°C (66.2°F),21.0°C (69.8°F),18.6°C (65.48°F),15.0°C (59.0°F),19.0°C (66.2°F),15.2°C (59.36°F),9.0°C (48.2°F),22.1mm | 0.87in,5.32mm | 0.21in,0.0mm | 0in,159.6mm | 6.28in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,6.87kmh | 4.27mph,5.0kmh | 3.11mph,16.0kmh | 9.94mph,10.47kmh | 6.51mph,7.0kmh | 4.35mph,22.1mb,5.32mb,0.0mb
himachal-pradesh,2013,july,31.0°C (87.8°F),26.81°C (80.26°F),23.0°C (73.4°F),28.0°C (82.4°F),24.39°C (75.9°F),21.0°C (69.8°F),21.0°C (69.8°F),18.77°C (65.79°F),16.0°C (60.8°F),21.0°C (69.8°F),18.94°C (66.09°F),13.0°C (55.4°F),15.8mm | 0.62in,7.0mm | 0.28in,0.0mm | 0in,217.1mm | 8.55in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,5.39kmh | 3.35mph,4.0kmh | 2.49mph,14.0kmh | 8.7mph,8.1kmh | 5.03mph,6.0kmh | 3.73mph,15.8mb,7.0mb,0.0mb
himachal-pradesh,2013,august,26.0°C (78.8°F),24.26°C (75.67°F),21.0°C (69.8°F),24.0°C (75.2°F),22.16°C (71.89°F),20.0°C (68.0°F),20.0°C (68.0°F),18.0°C (64.4°F),16.0°C (60.8°F),20.0°C (68.0°F),19.29°C (66.72°F),18.0°C (64.4°F),30.5mm | 1.2in,10.95mm | 0.43in,2.1mm | 0.08in,339.4mm | 13.36in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,7.0kmh | 4.35mph,5.03kmh | 3.13mph,4.0kmh | 2.49mph,11.0kmh | 6.84mph,7.77kmh | 4.83mph,5.0kmh | 3.11mph,30.5mb,10.95mb,2.1mb
himachal-pradesh,2013,september,27.0°C (80.6°F),24.63°C (76.33°F),21.0°C (69.8°F),23.0°C (73.4°F),21.37°C (70.47°F),19.0°C (66.2°F),16.0°C (60.8°F),14.53°C (58.15°F),13.0°C (55.4°F),18.0°C (64.4°F),14.93°C (58.87°F),10.0°C (50.0°F),9.4mm | 0.37in,3.1mm | 0.12in,0.0mm | 0in,93.1mm | 3.67in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,8.0kmh | 4.97mph,6.33kmh | 3.93mph,4.0kmh | 2.49mph,14.0kmh | 8.7mph,10.83kmh | 6.73mph,7.0kmh | 4.35mph,9.4mb,3.1mb,0.0mb
himachal-pradesh,2013,october,25.0°C (77.0°F),22.45°C (72.41°F),20.0°C (68.0°F),21.0°C (69.8°F),18.26°C (64.87°F),15.0°C (59.0°F),17.0°C (62.6°F),11.1°C (51.98°F),6.0°C (42.8°F),18.0°C (64.4°F),9.55°C (49.19°F),-4.0°C (24.8°F),13.2mm | 0.52in,1.92mm | 0.08in,0.0mm | 0in,59.5mm | 2.34in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,10.0kmh | 6.21mph,6.16kmh | 3.83mph,4.0kmh | 2.49mph,17.0kmh | 10.56mph,10.32kmh | 6.41mph,7.0kmh | 4.35mph,13.2mb,1.92mb,0.0mb
himachal-pradesh,2013,november,21.0°C (69.8°F),18.67°C (65.61°F),16.0°C (60.8°F),14.0°C (57.2°F),12.47°C (54.45°F),11.0°C (51.8°F),10.0°C (50.0°F),5.23°C (41.41°F),2.0°C (35.6°F),4.0°C (39.2°F),-2.7°C (27.14°F),-9.0°C (15.8°F),4.2mm | 0.17in,0.18mm | 0.01in,0.0mm | 0in,5.3mm | 0.21in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,9.0kmh | 5.59mph,7.27kmh | 4.52mph,5.0kmh | 3.11mph,17.0kmh | 10.56mph,12.67kmh | 7.87mph,8.0kmh | 4.97mph,4.2mb,0.18mb,0.0mb
himachal-pradesh,2013,december,19.0°C (66.2°F),15.13°C (59.23°F),7.0°C (44.6°F),12.0°C (53.6°F),9.13°C (48.43°F),5.0°C (41.0°F),5.0°C (41.0°F),2.06°C (35.71°F),-3.0°C (26.6°F),1.0°C (33.8°F),-4.77°C (23.41°F),-19.0°C (-2.2°F),4.8mm | 0.19in,0.17mm | 0.01in,0.0mm | 0in,5.3mm | 0.21in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,7.06kmh | 4.39mph,5.0kmh | 3.11mph,21.0kmh | 13.05mph,12.19kmh | 7.57mph,8.0kmh | 4.97mph,4.8mb,0.17mb,0.0mb
himachal-pradesh,2014,january,17.0°C (62.6°F),13.94°C (57.09°F),8.0°C (46.4°F),11.0°C (51.8°F),8.68°C (47.62°F),5.0°C (41.0°F),6.0°C (42.8°F),1.81°C (35.26°F),-1.0°C (30.2°F),3.0°C (37.4°F),-3.97°C (24.85°F),-13.0°C (8.6°F),6.6mm | 0.26in,0.58mm | 0.02in,0.0mm | 0in,17.9mm | 0.7in,0.5mm | 0.02in,0.02mm | 0.0in,0.0mm | 0in,0.5mm | 0.02in,9.0kmh | 5.59mph,6.45kmh | 4.01mph,4.0kmh | 2.49mph,16.0kmh | 9.94mph,11.35kmh | 7.05mph,7.0kmh | 4.35mph,6.6mb,0.58mb,0.0mb
himachal-pradesh,2014,february,18.0°C (64.4°F),13.79°C (56.82°F),5.0°C (41.0°F),12.0°C (53.6°F),9.61°C (49.3°F),5.0°C (41.0°F),7.0°C (44.6°F),2.71°C (36.88°F),-0.0°C (0°F),5.0°C (41.0°F),-0.29°C (31.48°F),-6.0°C (21.2°F),23.5mm | 0.93in,2.64mm | 0.1in,0.0mm | 0in,73.9mm | 2.91in,10.2mm | 0.4in,0.43mm | 0.02in,0.0mm | 0in,12.0mm | 0.47in,9.0kmh | 5.59mph,6.86kmh | 4.26mph,5.0kmh | 3.11mph,17.0kmh | 10.56mph,11.46kmh | 7.12mph,8.0kmh | 4.97mph,23.5mb,2.64mb,0.0mb
himachal-pradesh,2014,march,24.0°C (75.2°F),18.74°C (65.73°F),10.0°C (50.0°F),20.0°C (68.0°F),14.84°C (58.71°F),8.0°C (46.4°F),12.0°C (53.6°F),7.16°C (44.89°F),2.0°C (35.6°F),8.0°C (46.4°F),2.23°C (36.01°F),-4.0°C (24.8°F),12.4mm | 0.49in,2.19mm | 0.09in,0.0mm | 0in,67.8mm | 2.67in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,12.0kmh | 7.46mph,8.29kmh | 5.15mph,5.0kmh | 3.11mph,22.0kmh | 13.67mph,14.03kmh | 8.72mph,9.0kmh | 5.59mph,12.4mb,2.19mb,0.0mb
himachal-pradesh,2014,april,31.0°C (87.8°F),24.4°C (75.92°F),18.0°C (64.4°F),27.0°C (80.6°F),20.4°C (68.72°F),16.0°C (60.8°F),16.0°C (60.8°F),10.9°C (51.62°F),8.0°C (46.4°F),8.0°C (46.4°F),2.07°C (35.73°F),-3.0°C (26.6°F),8.5mm | 0.33in,1.17mm | 0.05in,0.0mm | 0in,35.2mm | 1.39in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,11.0kmh | 6.84mph,9.63kmh | 5.98mph,8.0kmh | 4.97mph,19.0kmh | 11.81mph,16.0kmh | 9.94mph,13.0kmh | 8.08mph,8.5mb,1.17mb,0.0mb
himachal-pradesh,2014,may,34.0°C (93.2°F),27.74°C (81.93°F),22.0°C (71.6°F),30.0°C (86.0°F),24.06°C (75.31°F),19.0°C (66.2°F),18.0°C (64.4°F),14.35°C (57.83°F),11.0°C (51.8°F),12.0°C (53.6°F),6.71°C (44.08°F),1.0°C (33.8°F),15.8mm | 0.62in,2.91mm | 0.11in,0.0mm | 0in,90.2mm | 3.55in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,0.0mm | 0in,14.0kmh | 8.7mph,9.39kmh | 5.83mph,6.0kmh | 3.73mph,23.0kmh | 14.29mph,15.45kmh | 9.6mph,10.0kmh | 6.21mph,15.8mb,2.91mb,0.0mb
